http://www.bgmea.com.bd/member/details/502,"Apparel Export Ltd.",bdmail.net,"Zainul Huda"
http://www.bgmea.com.bd/member/details/503,"F.R. Garments (Pvt.) Ltd.",ftraders.com.bd,"Md. Farhat Rabbani"
http://www.bgmea.com.bd/member/details/504,"Ocean Fashions Ltd.",bangla.net,"A.T.M. Anayet Ullah"
http://www.bgmea.com.bd/member/details/505,"Uttara Apparels Ltd.",ugc-bd.net,"Anup Kumar Barua"
http://www.bgmea.com.bd/member/details/506,"Mascot Apparel Ltd.",mascorgrp.com,"S.M. Rezaul Haque (Tapan)"
http://www.bgmea.com.bd/member/details/507,"Angel Fashion","","Md. Abdul Mannan Sarker"
http://www.bgmea.com.bd/member/details/508,"Apex Spinning & Knitting Mills Ltd.",apexknitting.com,"Zahur Ahmed Ph.D."
http://www.bgmea.com.bd/member/details/509,"Golam Murshed & Brothers Ltd.",bangla.net,"Azmat Mobin"
http://www.bgmea.com.bd/member/details/510,"Hope Fashions Ltd.","","M. Alam"
http://www.bgmea.com.bd/member/details/511,"Fortune Garments Ltd.",dhaka.net,"Biplob Mahmud"
http://www.bgmea.com.bd/member/details/512,"A.B.M Apparels Ltd.",citechco.net,"Col (Retd) M.Anwarul Azim"
http://www.bgmea.com.bd/member/details/513,"Federal Garments Ltd.",bangla.net,"Md. Sirajul Islam"
http://www.bgmea.com.bd/member/details/514,"Sheffield Ltd.",1crdhaka.com,"Tawfiq Quadir"
http://www.bgmea.com.bd/member/details/515,"Jessica Apparels Limited",fahamigroup.com,"Motaharul Islam Chowdhury"
http://www.bgmea.com.bd/member/details/516,"Oriental Industrial Co. Ltd.",orientalbd.net,"Han Hyung Nam"
http://www.bgmea.com.bd/member/details/517,"Active Apparels (Pvt.) Ltd.",citechco.net,"Ziaul Amin"
http://www.bgmea.com.bd/member/details/518,"Skyhawk Apparels Ltd.",yahoo.com,"Farid Ahmed"
http://www.bgmea.com.bd/member/details/519,"Al-Muslim Garments Ltd.",pacificbluejeans.com,"Md. Abdullah"
http://www.bgmea.com.bd/member/details/520,"Scissors Garments Ltd.",citechco.net,"M.A. Hannan"
http://www.bgmea.com.bd/member/details/521,"Tania Knit Ltd.",citechco.net,"Dr. Md. Athar Uddin"
http://www.bgmea.com.bd/member/details/522,"Searock Apparels Limited",willsgroup.com.bd,"Syed Badrul Alam"
http://www.bgmea.com.bd/member/details/523,"Apparel Crafts Ltd.",siriusbb.com,"Mahmudur Rahman Manna"
http://www.bgmea.com.bd/member/details/524,"Tiffiny's Wear Ltd.",tiffinyswear.com,"Zafar Osman"
http://www.bgmea.com.bd/member/details/525,"Capital Fashions Limited",capital-bd.com,"Shawkat Ali Bhuiyan (Dilan)"
http://www.bgmea.com.bd/member/details/526,"Aparupa Garments Industries Ltd. (U-2)",agni.com,"Iqbal Ahmed"
http://www.bgmea.com.bd/member/details/527,"Izafa Garments (Pvt) Ltd.",kaifnet.com,"Hemayet Uddin Khan"
http://www.bgmea.com.bd/member/details/528,"Alif Apparels Limited","","Azizul Islam"
http://www.bgmea.com.bd/member/details/529,"Sharp Fashion Ltd.","","SQDN, LDR (Retd) Shahidur Rahman"
http://www.bgmea.com.bd/member/details/530,"Faiyaz Apparel Ltd.",faiyaz-group.com,"Md. Monir Hossain"
http://www.bgmea.com.bd/member/details/531,"Floret (Pvt.) Ltd.",siriusbb.com,"Engg. Abid Hassan Khan"
http://www.bgmea.com.bd/member/details/532,"Olympic Apparels Ltd.",hrcworks.com,"Md. Golam Faruk"
http://www.bgmea.com.bd/member/details/533,"Shikha Garments Ltd.",gmail.com,"K.M. Firoz"
http://www.bgmea.com.bd/member/details/534,"Islam Garments Ltd. (U-2)",islam-garments.com,"Md. Shafiqul Islam"
http://www.bgmea.com.bd/member/details/535,"Classic Wears Ltd.",bdmail.net,"Mamunur Rashid Sinha"
http://www.bgmea.com.bd/member/details/536,"Fashion Zone Ltd.",bd-online.com,"Md. Enam Elahi (Babu)"
http://www.bgmea.com.bd/member/details/537,"Taurus Styles Ltd.",vision-bd.com,"Dr. A.K.M. Hamid"
http://www.bgmea.com.bd/member/details/538,"Patriot Garments Ltd.",citechco.net,"M. Nuruddin"
http://www.bgmea.com.bd/member/details/539,"Waisi Apparels Ltd.","","Lutful Alam"
http://www.bgmea.com.bd/member/details/540,"Wins Garments Ltd.",bdonline.com,"Md. Equeramul Huda"
http://www.bgmea.com.bd/member/details/541,"Bangladesh Dresses Limited",bangla.net,"Moyen Uddin Biswas (Babu)"
http://www.bgmea.com.bd/member/details/542,"Zilani Apparels Limited",dekko.net.bd,"Mizanur Rahman Chowdhury"
http://www.bgmea.com.bd/member/details/543,"Alliance Fashion Wears Ltd.",accesstel.net,"M.R. Ali"
http://www.bgmea.com.bd/member/details/544,"Unitrade Fashions Ltd.",unitradebd.com,"Sohel Karim"
http://www.bgmea.com.bd/member/details/545,"K.A.W. Garments Industry Ltd.",gmail.com,"Md. Harun-Ar-Rashid"
http://www.bgmea.com.bd/member/details/546,"Civic Fashion Limited","","Md. Habibur Rahman"
http://www.bgmea.com.bd/member/details/547,"Yemen Apparels Ltd.",gmail.com,"Chowdhury Shahed Hamid"
http://www.bgmea.com.bd/member/details/548,"Genesis Fashion Ltd.",mj-group.com,"Tarique Ahmed"
http://www.bgmea.com.bd/member/details/549,"Morshed Apparels Ltd.","","Nazrul Islam Mallick"
http://www.bgmea.com.bd/member/details/550,"R.M. Fashions Ltd.",bdcom.com,"Engr. Aminur Rahman Khan"
http://www.bgmea.com.bd/member/details/551,"Trade Sweater Factory Ltd.",dhaka.net,"Ahmad Ullah"
http://www.bgmea.com.bd/member/details/552,"Nomura Corporation Ltd.","","S.H.S. Millat"
http://www.bgmea.com.bd/member/details/553,"Borax Apparels Ltd.",bdcom.com,"Md. Akter Hossain"
http://www.bgmea.com.bd/member/details/554,"Chancellor Garments Ltd.",bangla.net,"Md. Zakir Hossain"
http://www.bgmea.com.bd/member/details/555,"Ever Fashion Ltd.",bangla.net,"Habil Ahmmed Choudhury"
http://www.bgmea.com.bd/member/details/556,"HTH Garments Ltd.","","Quamrul Huda"
http://www.bgmea.com.bd/member/details/557,"Union Garments Ltd.",dekko.net.bd,"Mohammed Abdur Rahim"
http://www.bgmea.com.bd/member/details/558,"Spider Fashion Ltd.","","Syed Shah Rahmatullah"
http://www.bgmea.com.bd/member/details/559,"SQ Sweaters Ltd.",sqgc.com,"M. Ghulam Faruq"
http://www.bgmea.com.bd/member/details/560,"Queens Apparel Ltd.",jayaknitting.com,"Uttam Prasad"
http://www.bgmea.com.bd/member/details/561,"Sterling Fashion Wear Ltd.",sterlinggroupbd.com,"Md. Sirajul Huq"
http://www.bgmea.com.bd/member/details/562,"Zasaka Garments Ltd.",aitlbd.net,"H.M. Mahtab"
http://www.bgmea.com.bd/member/details/563,"Needs Fashions (Pvt.) Ltd.",hypoidfashion.com,"A.K.M. Harunor Rashid"
http://www.bgmea.com.bd/member/details/564,"North Star Apparel Ltd.",dhaka.net,Haroon-Al-Rashid
http://www.bgmea.com.bd/member/details/565,"Impressive Garments (Pvt.) Ltd.",bdmail.net,"Md. Mosarraf Hassain Dhali"
http://www.bgmea.com.bd/member/details/566,"Dekko Fashions Ltd.",dekkogroup.com,"M. Shahadat Hossain Kiron"
http://www.bgmea.com.bd/member/details/567,"Dekko Knitwears Limited",epylliongroup.com,"Reazuddin Al-Mamoon"
http://www.bgmea.com.bd/member/details/568,"S. Islam Fashion Ltd.",dekko.net.bd,"A.A.M. Safiqul Islam"
http://www.bgmea.com.bd/member/details/569,"Onus Apparels Ltd.","","Md. Shafiul Islam"
http://www.bgmea.com.bd/member/details/570,"ABA Garments Ltd.",abagroupbd.com,"Md. Zillur Rahman Mridha"
http://www.bgmea.com.bd/member/details/571,"Bismillah Knitwear Ltd.","","M.A. Barek"
http://www.bgmea.com.bd/member/details/572,"MAM Garments Ltd.",nassagroup.org,"Md. Nazrul Islam Mazumder"
http://www.bgmea.com.bd/member/details/573,"Husham Dresses Ltd.",bdcom.com,"Md. Saiful Islam"
http://www.bgmea.com.bd/member/details/574,"Majumder Apparels Ltd.",majumder.org,"Syedul Haque Majumder"
http://www.bgmea.com.bd/member/details/575,"Samata Prokousali (Gr.Dv.) Ltd.",citechco.net,"Col (Retd) M. Anwarul Azim"
http://www.bgmea.com.bd/member/details/576,"Pacific Sweaters Ltd.",btsnet.net,"M.A. Awal"
http://www.bgmea.com.bd/member/details/577,"Crystal Apparels Ltd.",agni.com,"Md. Showket Hossain"
http://www.bgmea.com.bd/member/details/578,"Jamuna Knitting & Dyeing Ltd.",bol-online.com,"Md. Nurul Islam"
http://www.bgmea.com.bd/member/details/579,"Universal Fashion Wears Ltd.",netgateonline.net,"M.N. Hasan Serneabat"
http://www.bgmea.com.bd/member/details/580,"Sajib Knitwear & Garments Ltd.",hrcworks.com,"Mohd. Shahjahan"
http://www.bgmea.com.bd/member/details/581,"Oceania Fashion Apparels Ltd.",citechco.net,"Col (Retd) M. Anwarul Azim"
http://www.bgmea.com.bd/member/details/582,"Newstar Fashions Ltd.","","Iqbal Mobarok Husain"
http://www.bgmea.com.bd/member/details/583,"Spencer Apparels Ltd.",sinha-medlar.com,"Arifur Rahman Sinha"
http://www.bgmea.com.bd/member/details/584,"Megastar Apparels Ltd.",bdmail.net,"Md. Nasir Alam"
http://www.bgmea.com.bd/member/details/585,"Nofs Garments Ltd.","","Zainul Karim Dulal"
http://www.bgmea.com.bd/member/details/586,"Topaz Garments Ltd.",topazgrp.com,"Khairul Anam"
http://www.bgmea.com.bd/member/details/587,"Commisioner Apparels Ltd.","","Syed Zaighan Ahsan M.B.A."
http://www.bgmea.com.bd/member/details/588,"Shinest Garments Ltd.",vasdigital.com,"Md. Ali Azim Khan"
http://www.bgmea.com.bd/member/details/589,"Newage Fashionwear Ltd.",newage-group.com,"Asif Ibrahim"
http://www.bgmea.com.bd/member/details/590,"Cynosure Apparels Ltd.","","Zillur Rahman"
http://www.bgmea.com.bd/member/details/591,"Century Knit Wear",dhaka.net,"S.M. Fazlur Rahman"
http://www.bgmea.com.bd/member/details/592,"Clockwise Garments Ltd.",bdonline.com,"Syed Sirajuddin"
http://www.bgmea.com.bd/member/details/593,"Ananya Apparels Ltd.",citechco.net,"Shahidul Haque Mukul"
http://www.bgmea.com.bd/member/details/594,"Fashion Makers Ltd.",fashionmakers.net,"Md. Shahjahan Bhuiyan"
http://www.bgmea.com.bd/member/details/595,"F.F. Fashions Ltd.",dhaka.net,"Aminul Haque"
http://www.bgmea.com.bd/member/details/596,"Bonny Apparels (Pvt) Ltd.",dhaka.net,"Syed Farid Uddin Ahmed"
http://www.bgmea.com.bd/member/details/597,"Narail Garments (Pvt) Ltd.","","Kazi Shahnewaz"
http://www.bgmea.com.bd/member/details/598,"Northern Corporation Ltd.",northerncorporation.com,"Mohim Hassan"
http://www.bgmea.com.bd/member/details/599,"Linkon Apparel Ltd.","","Towfique Wazed"
http://www.bgmea.com.bd/member/details/600,"Tinab Fashions Ltd.",citechco.net,"M.U.K. Yameen"
http://www.bgmea.com.bd/member/details/601,"Perfect Sharp Apparel Ltd.",siriusbb.com,"Tazuddin Ahmed"
http://www.bgmea.com.bd/member/details/602,"The Bay Super Textile Mills Ltd.",bdmail.net,"Mamoon Siddique"
http://www.bgmea.com.bd/member/details/603,"Warika Fashions Ltd.",dhaka.net,"Kazi Abul Khair"
http://www.bgmea.com.bd/member/details/604,"Prostar Knitted Hats & Gloves Mfg. Ltd.",prostargroup.com,"Md. Shafiur Rahman"
http://www.bgmea.com.bd/member/details/605,"Essar Apparels Ltd.",agni.com,"Modabbir Hossain"
http://www.bgmea.com.bd/member/details/606,"Design & Fashion Ltd.",btcl.net.bd,"Md. Abdul Jalil"
http://www.bgmea.com.bd/member/details/607,"Camellia Apparels Limited","","A.K.M. Shahidul Haque"
http://www.bgmea.com.bd/member/details/608,"M.A. Knitters Ltd.","","Md. Jahirul Islam (Shimul)"
http://www.bgmea.com.bd/member/details/609,"Hong Kong Garments Ltd.","","Sheikh Golam Mustafa"
http://www.bgmea.com.bd/member/details/610,"B.K. Knit Fashion",dhaka.net,"M. Nurul Amin"
http://www.bgmea.com.bd/member/details/611,"Wonder Apparels Ltd.",link3.net,"Naseem Ahmed"
http://www.bgmea.com.bd/member/details/612,"GK Garments Ltd. (U-2)",azimgroup.com,"Mohammad Fazlul Azim"
http://www.bgmea.com.bd/member/details/613,"Florence Apparels Ltd.",ranksitt.com,"Syed Shafiur Rashid"
http://www.bgmea.com.bd/member/details/614,"Shawn Associate Ltd.","","Md. Shahidul Alam"
http://www.bgmea.com.bd/member/details/615,"Eurotex Ltd.",continental-bd.com,"Muneer Hussain"
http://www.bgmea.com.bd/member/details/616,"Grand Attires Ltd.","","Shahjahan Siddiqi"
http://www.bgmea.com.bd/member/details/617,"Texas Apparels Ltd.","","Md. Jahangir Alam"
http://www.bgmea.com.bd/member/details/618,"Venix Bangladesh","","Prof. Md. Aminul Islam"
http://www.bgmea.com.bd/member/details/619,"Fashion Network Ltd.",belafashions.com,"Syed Shahjahan Ali (Jewel)"
http://www.bgmea.com.bd/member/details/620,"Nassa Apparels Ltd.",nassagroup.org,"Md. Nazrul Islam Mazumder"
http://www.bgmea.com.bd/member/details/621,"Sinha Fashions Ltd.",sinha-medlar.com,"Arifur Rahman Sinha"
http://www.bgmea.com.bd/member/details/622,"MBM Fashion Wear Ltd.",mbmdhaka.com,"Wasim Rahman"
http://www.bgmea.com.bd/member/details/623,"Tripos Engineering & Trading Co. (G.D.)",bdcom.com,"M.A. Islam"
http://www.bgmea.com.bd/member/details/624,"Dipta Garments Ltd.",dirdgroup.org,"Itemad Ud Daulah"
http://www.bgmea.com.bd/member/details/625,"Alpine Apparels Ltd.",bangla.net,"Reazur Rahaman"
http://www.bgmea.com.bd/member/details/626,"Florida Fashions (Pvt) Ltd.",floridafashionsbd.com,"Sk. Abdul Gaffar"
http://www.bgmea.com.bd/member/details/627,"B.M. Garments (Pvt.) Ltd.","","Nurul Islam (Hero)"
http://www.bgmea.com.bd/member/details/628,"Spotfame Apparels Ltd.",bdonline.com,"Muzaffar Uddin Siddique"
http://www.bgmea.com.bd/member/details/629,"Dwell Fashions Ltd.",metrocombd.com,"Mohammad Abdul Mannan"
http://www.bgmea.com.bd/member/details/630,"Fashion Care Ltd.",bangla.net,"Md. Saiduzzaman Khandaker"
http://www.bgmea.com.bd/member/details/631,"K.B. Apparels Ltd.",agni.com,"Mohd. A. Rafique"
http://www.bgmea.com.bd/member/details/632,"Time Garments Ltd.","","Kaniz Fatema"
http://www.bgmea.com.bd/member/details/633,"Sadia Apparels Ltd.",pradeshta.net,"Shirin Khurshid Jahan"
http://www.bgmea.com.bd/member/details/634,"Royel Dresses Int'l (Pvt.) Ltd.",royaldressesbd.com,"H.M. Ibrahim"
http://www.bgmea.com.bd/member/details/635,"Crazy Fashions Ltd.",standard-group.com,"Engr. Mosharraf Hussain"
http://www.bgmea.com.bd/member/details/636,"Tip Top Fashions Ltd.",standard-group.com,"Engr. Mosharraf Hussain"
http://www.bgmea.com.bd/member/details/637,"Peak Fashions Ltd.",standard-group.com,"Engr. Md. Atiqur Rahman"
http://www.bgmea.com.bd/member/details/638,"Wear Mag Ltd.",standard-group.com,"Engr. Mosharraf Hussain"
http://www.bgmea.com.bd/member/details/639,"Adhunik Poshak Shilpa Ltd.",standard-group.com,"Engr. Mosharraf Hussain"
http://www.bgmea.com.bd/member/details/640,"Mag Sweaters Ltd.",pioneergroupbd.com,"Abul Mansur Ahmed"
http://www.bgmea.com.bd/member/details/641,"Shohag Knitting Ltd.","","Aminul Islam"
http://www.bgmea.com.bd/member/details/642,"Vision Apparels (Pvt.) Ltd.",vission-bd.com,"Dr. A.K.M. Hamid"
http://www.bgmea.com.bd/member/details/643,"Mirabella Dresses Ltd.",epylliongroup.com,"Reazuddin Al-Mamoon"
http://www.bgmea.com.bd/member/details/644,"Youngone Hi-Tech Sportswear Inds.Ltd.",youngone.co.kr,"A.K.M. Shamsuddin"
http://www.bgmea.com.bd/member/details/645,"Samsons Sweaters Ltd.",intexhworld.net,"Maria Zaman"
http://www.bgmea.com.bd/member/details/646,"Shomahar Sweaters Ltd.",shomaharbd.com,"Nahid Hasan"
http://www.bgmea.com.bd/member/details/647,"Southern Cross Int'l Ltd.",dhaka.net,"Md. Hanifur Rahman"
http://www.bgmea.com.bd/member/details/648,"Beacon Sweater Ind. Ltd.",yahoo.com,"Lt. Col. Md. Azam Harun Khan (Rtd)"
http://www.bgmea.com.bd/member/details/649,"Noble Design & Dress Ind. Ltd.","","Md. Ashadur Rahman Joarder"
http://www.bgmea.com.bd/member/details/650,"Sikder Apparel Hosiery Ltd.",sikdergroup.com,"Shahidul Haq Sikder"
http://www.bgmea.com.bd/member/details/651,"HRB Apparels Ltd.",dhaka.net,"Rafiqul Islam"
http://www.bgmea.com.bd/member/details/652,"Leader Knit Wear Ltd.",gmail.com,"Golam Mohammad"
http://www.bgmea.com.bd/member/details/653,"Trade Fashions Industries Ltd.",live.com,"Md. Abdur Rahim"
http://www.bgmea.com.bd/member/details/654,"Cotton Line (BD) Ltd.",cottongroupbd.com,"Shaheen Mahmud"
http://www.bgmea.com.bd/member/details/655,"Flash Apparels Ltd.","","Md. Mahboob Morshed"
http://www.bgmea.com.bd/member/details/656,"Shanta Apparel Ltd.",sgl.shantagroup.com,"Khondoker Jamil Uddin"
http://www.bgmea.com.bd/member/details/657,"J.B.S. Garments (Pvt.) Ltd.","","Mahidul Islam Khan"
http://www.bgmea.com.bd/member/details/658,"Turbo Knit Wear Ltd.","","Rafiqul Islam"
http://www.bgmea.com.bd/member/details/659,"B. Ghani And Associates Ltd.","","Md. Tauhidul Islam"
http://www.bgmea.com.bd/member/details/660,"Minimax Ltd.",optimumbd.com,"Dr. Md. Fazlul Haque"
http://www.bgmea.com.bd/member/details/661,"Como Apparels Ltd.",comogroup.com,"Md. Rashed"
http://www.bgmea.com.bd/member/details/662,"Pastel Apparels Ltd.",envoy-group.com,"Abdus Salam Murshedy"
http://www.bgmea.com.bd/member/details/663,"T.H. Fashions","","Tofazzal Hossain"
http://www.bgmea.com.bd/member/details/664,"Naba Apparels Ltd.",nabaapparel.com,"Md. Motiur Rahman Khandaker"
http://www.bgmea.com.bd/member/details/665,"M.A. Gaffar Ltd.","","M.A. Hafiz"
http://www.bgmea.com.bd/member/details/666,"Moni Sweater Ltd.",assurancemonigroup.com,"Gaus Uddin Khan"
http://www.bgmea.com.bd/member/details/667,"Fame Knitwears Ltd.","","Md. Moshiul Azam"
http://www.bgmea.com.bd/member/details/668,"Wintex Garments Ltd.","","Rafiqul Islam"
http://www.bgmea.com.bd/member/details/669,"H.R. Fashion",thebangla.net,"Mir Md. Borhan"
http://www.bgmea.com.bd/member/details/670,"Shatil Garments (Pvt.) Ltd.","","J.M. Yousuf Saber Barbhuiya"
http://www.bgmea.com.bd/member/details/671,"Zia Apparels King Ltd.","","Md. Ziaur Rahman Sarker"
http://www.bgmea.com.bd/member/details/672,"Elegance Orientale Ltd.",agni.com,"Capt.(Rtd)Zahirul Hoq Chowdhury"
http://www.bgmea.com.bd/member/details/673,"Well Tex","","Mazaul Hoque Chisty (Shameem)"
http://www.bgmea.com.bd/member/details/674,"Uttara Garments Ltd.","","Md. Anwarul Islam"
http://www.bgmea.com.bd/member/details/675,"Rhine Fashions (Pvt.) Ltd.",bangla.net,"Shibli Rubayat Ul-Islam"
http://www.bgmea.com.bd/member/details/676,"Kimberley Apparels Ltd.",global-bd.net,"Mahmudul Islam"
http://www.bgmea.com.bd/member/details/677,"Midway Apparels Ltd.","","Khallur Rahman"
http://www.bgmea.com.bd/member/details/678,"Brooks (BD) Garments Co. Ltd.",dekko.net.bd,"Enayet Ullah Khan"
http://www.bgmea.com.bd/member/details/679,"Arcadia Apparels Ltd.","","Md. Amzad Hossain"
http://www.bgmea.com.bd/member/details/680,"Feroza Garments Ltd.",nassagroup.org,"Md. Nazrul Islam Mazumder"
http://www.bgmea.com.bd/member/details/681,"Mouli Garments (Pvt.) Ltd.","","Kazi Shahnewaz"
http://www.bgmea.com.bd/member/details/682,"Hamdil Fashion Wears Ltd.",bttb.net,"Sk. Abdul Hamid"
http://www.bgmea.com.bd/member/details/683,"Saad Sewing Ltd.",yahoo.com,"Md. Mizanur Rahman Talukder"
http://www.bgmea.com.bd/member/details/684,"Agami Apparels Ltd.",dekkogroup.com,"M. Shahadat Hossain Kiron"
http://www.bgmea.com.bd/member/details/685,"Everest Apparels Ltd.",bdcom.net,"Md. Nasim"
http://www.bgmea.com.bd/member/details/686,"Festive (Pvt.) Ltd.","","Iqbal Hussaiyn"
http://www.bgmea.com.bd/member/details/687,"Ital Adweg (Pvt.) Ltd.",creativegroupbd.net,"Mahmud Ghani Chowdhury"
http://www.bgmea.com.bd/member/details/688,"Lucid Apparels Ltd.",siriusbb.com,"Md. Lutfor Rahman"
http://www.bgmea.com.bd/member/details/689,"Jaroms Industries Ltd.",bdmail.net,"Jamal Uddin Ahmad"
http://www.bgmea.com.bd/member/details/690,"SIS Garments Ltd.",bangla.net,"Hasan Maniruzzaman"
http://www.bgmea.com.bd/member/details/691,"F.A.R. Apparel Ltd.",bdonline.com,"Al-Haj Abdul Kader Faruk"
http://www.bgmea.com.bd/member/details/692,"Sydney Fashions Ltd.",bangla.net,"S.M. Shakil Akhter"
http://www.bgmea.com.bd/member/details/693,"Bengal Apparels","","Md. Rafiqul Alam"
http://www.bgmea.com.bd/member/details/694,"Creative Sweaters (Pvt.) Ltd.",siriusbb.com,"Mohammad Fazlul Azim"
http://www.bgmea.com.bd/member/details/695,"Amico Apparels Ltd.",gmail.com,"Omar Faruque Bhuiyan"
http://www.bgmea.com.bd/member/details/696,"Focus Fashions Ltd.","","Mohd. Quamrul Islam"
http://www.bgmea.com.bd/member/details/697,"R.B.R. Fashion","","Engr. Md. Nurul Islam"
http://www.bgmea.com.bd/member/details/698,"M N Sweaters Ltd.","","Nezam Ahmed"
http://www.bgmea.com.bd/member/details/699,"Nasrin Garments Ltd.",vasdigital.com,"Md. Ali Azim Khan"
http://www.bgmea.com.bd/member/details/700,"Shamrock Knitwear Ltd.",citechco.net,"Ziaul Amin"
http://www.bgmea.com.bd/member/details/701,"Greenland Garments Ltd.",greenlandgarments.com,"Zulfiquar Rahman"
http://www.bgmea.com.bd/member/details/702,"Mid Asia Fashions Ltd.",bttb.net.bd,"Md. Syedur Rahman"
http://www.bgmea.com.bd/member/details/703,"Ruskin Apparels Ltd.",dhaka.net,"Manzur Ur Rahman (Ruskin)"
http://www.bgmea.com.bd/member/details/704,"Sandwip Fashions Ltd.","","Mohammad Taslim Akhter"
http://www.bgmea.com.bd/member/details/705,"Prottasha Dyeing & Printing Ind.(Pvt)Ltd",komnikat.net,"Md. Abdus Salam (Masum)"
http://www.bgmea.com.bd/member/details/706,"Mohammadi Knitwears Ltd.",mohammadigroup-hr.com,"N.M. Habibur Rahman"
http://www.bgmea.com.bd/member/details/707,"Expo Dress Ltd.","","Akteruzzaman Jewel"
http://www.bgmea.com.bd/member/details/708,"Ornate Garments Ltd.",bdmail.net,"Md. Anwar Hussain"
http://www.bgmea.com.bd/member/details/709,"S.R.S. Fashions (Pvt.) Ltd.","","Jobayda Shireen"
http://www.bgmea.com.bd/member/details/710,"Abedin Fashion Wear Ltd.",aitlbd.net,"Monir Ahamed"
http://www.bgmea.com.bd/member/details/711,"Shathi Fashion Apparels",knitzonegroup.com,"Abul Kalam Azad"
http://www.bgmea.com.bd/member/details/712,"Shezads Ltd.","","Shezad Pervez"
http://www.bgmea.com.bd/member/details/713,"Pashmina Sweater Ltd.",siriusbroadband.com,"Emdad-Ul Haq"
http://www.bgmea.com.bd/member/details/714,"New Brothers Knitwear Ltd.",citechco.net,"Md. Monirul Alam"
http://www.bgmea.com.bd/member/details/715,"Seo Wan Bangladesh Ltd.",siriusbb.com,"Al-Haj Md. Abu Sayeed"
http://www.bgmea.com.bd/member/details/716,"Lyric Garments Ltd.",siriusbb.com,"Imrul Anwar Liton"
http://www.bgmea.com.bd/member/details/717,"Noor Apparels",banglanetltd.com,"Syed Abdullah Nasir"
http://www.bgmea.com.bd/member/details/718,"Fancy Fashion Wear Ltd.","","A.N.M. Shohiduzzaman"
http://www.bgmea.com.bd/member/details/719,"B. Brothers Garments Co. Ltd.","","Zahirul Haque Mohan"
http://www.bgmea.com.bd/member/details/720,"Chaity Apparels Ltd.",chaity.com,"Md. Abul Kalam"
http://www.bgmea.com.bd/member/details/721,"Texas Fashions","","Md. Jahangir Alam"
http://www.bgmea.com.bd/member/details/722,"Dada (Savar) Ltd.",dada.co.kr,"S.B. Park"
http://www.bgmea.com.bd/member/details/723,"Khaleque Knitting & Gmt. Ind.(Pvt) Ltd.","","Abdul Khaleque Pathan"
http://www.bgmea.com.bd/member/details/724,"Expo World Wide Ltd.","","Belal Chowdhury"
http://www.bgmea.com.bd/member/details/725,"Sisters Apparel Ltd.",bol-online.com,"Md. Sharif Hossain"
http://www.bgmea.com.bd/member/details/726,"Fine Crafts Ltd.","","Ruma Ferdousi"
http://www.bgmea.com.bd/member/details/727,"Salman Adnan (Pvt.) Ltd.",dekko.net.bd,"Syed Iqbal Azim"
http://www.bgmea.com.bd/member/details/728,"Attune Garments Ltd.",bangla.net,"Md. Towhid Islam"
http://www.bgmea.com.bd/member/details/729,"Palmal Garments Hosiery Ltd.",palmalgarments.com,"Engr. Md. Nurul Haque Sikder"
http://www.bgmea.com.bd/member/details/730,"Comfort Apparels (Pvt.) Ltd.",dekko.net.bd,"Al-Haj Md. Ruhul Amin"
http://www.bgmea.com.bd/member/details/731,"Array Wears Ltd.","","Abdul Khaleque Montoo"
http://www.bgmea.com.bd/member/details/732,"Otobi Apparels (Pvt.) Ltd.","","Haji Atiqullah"
http://www.bgmea.com.bd/member/details/733,"Surma Apparels Ltd.",shifassuhi.com,"Md. Sirajul Islam"
http://www.bgmea.com.bd/member/details/734,"Sob Apparels Ltd.",bangla.net,"Nur-E-Alam Siddique"
http://www.bgmea.com.bd/member/details/735,"Doreen Apparels Ltd.",bangla.net,"Nur-E-Alam Siddique"
http://www.bgmea.com.bd/member/details/736,"Sweater Fashions Ltd.",bdmail.net,"Faizun Nabi Chowdhury"
http://www.bgmea.com.bd/member/details/737,"Impress Fashion Ltd.",bangla.net,"Zahiruddin Mahmud"
http://www.bgmea.com.bd/member/details/738,"Sunshine Apparels Ltd.","","Kazi Noor Mohammed"
http://www.bgmea.com.bd/member/details/739,"The Overseas Apparels & Embroidery Ltd.",ctgfashion.com,"Hafiz Ahmed Bhuiyan"
http://www.bgmea.com.bd/member/details/740,"East West Dress Pant Ltd.",eastwestindpark.com,"Mohammed Harun Ar Rashid"
http://www.bgmea.com.bd/member/details/741,"L.A. Fashion (Pvt.) Ltd.",citechco.net,"Benajir Ahmed"
http://www.bgmea.com.bd/member/details/742,"Welform Apparels Ltd.","","Chan Ting Kwok"
http://www.bgmea.com.bd/member/details/743,"Lethe Apparels Ltd.",lithegroup.com,"F.M. Kabir Mohiuddin"
http://www.bgmea.com.bd/member/details/744,"Luna Apparels (Pvt.) Ltd.","","B.M. Zahirul Haque (Mithu)"
http://www.bgmea.com.bd/member/details/745,"Around Star Sweaters Ltd.",around-bd.com,"Md. Ashraf Uddin"
http://www.bgmea.com.bd/member/details/746,"Elaine Apparels Ltd.",thenetheads.com,"Syed Amjad Ali"
http://www.bgmea.com.bd/member/details/747,"Fashion Trust (Pvt.) Ltd.",dotbd.com,"Pranab Chowdhury"
http://www.bgmea.com.bd/member/details/748,"Satorian Fashions (Pvt.) Ltd.","","Md. Zahir Hossain Babul"
